sentence	true_idioms	final_variant	variant_number	tokens	tags	tag_ids	language	predicted_idioms	ratios	hallucinated	predicted_tags
I wouldn't trade you away for all the tea in China.	['all the tea in China']	As the antiques dealer desperately tried to acquire my Ming dynasty porcelain horse, even offering his entire import business as collateral, I quietly decided- 'I wouldn't trade you away for all the tea in China'.	3	"['As', 'the', 'antiques', 'dealer', 'desperately', 'tried', 'to', 'acquire', 'my', 'Ming', 'dynasty', 'porcelain', 'horse', ',', 'even', 'offering', 'his', 'entire', 'import', 'business', 'as', 'collateral', ',', 'I', 'quietly', 'decided', '-', ""'"", 'I', 'wouldn', ""'"", 't', 'trade', 'you', 'away', 'for', 'all', 'the', 'tea', 'in', 'China', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0]	english	['for all the tea in china']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
I wouldn't trade you away for all the tea in China.	['all the tea in China']	The foreign minister laid out the terms for our captured agent's release, which involved a massive agricultural treaty granting us unprecedented import rights, but our official stance was 'I wouldn't trade you away for all the tea in China'.	4	"['The', 'foreign', 'minister', 'laid', 'out', 'the', 'terms', 'for', 'our', 'captured', 'agent', ""'"", 's', 'release', ',', 'which', 'involved', 'a', 'massive', 'agricultural', 'treaty', 'granting', 'us', 'unprecedented', 'import', 'rights', ',', 'but', 'our', 'official', 'stance', 'was', ""'"", 'I', 'wouldn', ""'"", 't', 'trade', 'you', 'away', 'for', 'all', 'the', 'tea', 'in', 'China', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0]	english	"[""i wouldn't trade you away for all the tea in china""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
I wouldn't trade you away for all the tea in China.	['all the tea in China']	After the Shanghai National Museum proposed acquiring our centerpiece artifact with a permanent endowment funded by their country's largest export union, the board's final decision was clear: 'I wouldn't trade you away for all the tea in China'.	5	"['After', 'the', 'Shanghai', 'National', 'Museum', 'proposed', 'acquiring', 'our', 'centerpiece', 'artifact', 'with', 'a', 'permanent', 'endowment', 'funded', 'by', 'their', 'country', ""'"", 's', 'largest', 'export', 'union', ',', 'the', 'board', ""'"", 's', 'final', 'decision', 'was', 'clear', ':', ""'"", 'I', 'wouldn', ""'"", 't', 'trade', 'you', 'away', 'for', 'all', 'the', 'tea', 'in', 'China', ""'"", '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 0, 0]	english	"[""i wouldn't trade you away for all the tea in china""]"	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O']
He went to school to study math and science and all that jazz.	['all that jazz']	At the New Orleans conservatory, known equally for its groundbreaking engineering program and its world-famous music department, the counselor explained his unique academic path, stating that he went to school to study math and science and all that jazz.	1	['At', 'the', 'New', 'Orleans', 'conservatory', ',', 'known', 'equally', 'for', 'its', 'groundbreaking', 'engineering', 'program', 'and', 'its', 'world', '-', 'famous', 'music', 'department', ',', 'the', 'counselor', 'explained', 'his', 'unique', 'academic', 'path', ',', 'stating', 'that', 'he', 'went', 'to', 'school', 'to', 'study', 'math', 'and', 'science', 'and', 'all', 'that', 'jazz', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['all that jazz']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
He went to school to study math and science and all that jazz.	['all that jazz']	His father, a famous bebop musician, was complaining about his son's diverse interests and lack of focus, telling the band leader that he went to school to study math and science and all that jazz.	2	"['His', 'father', ',', 'a', 'famous', 'bebop', 'musician', ',', 'was', 'complaining', 'about', 'his', 'son', ""'"", 's', 'diverse', 'interests', 'and', 'lack', 'of', 'focus', ',', 'telling', 'the', 'band', 'leader', 'that', 'he', 'went', 'to', 'school', 'to', 'study', 'math', 'and', 'science', 'and', 'all', 'that', 'jazz', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['all that jazz']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
He went to school to study math and science and all that jazz.	['all that jazz']	While reviewing the interdisciplinary curriculum that combined STEM fields with a mandatory minor in the performing arts, the academic advisor pointed to a former student's transcript and said that he went to school to study math and science and all that jazz.	3	"['While', 'reviewing', 'the', 'interdisciplinary', 'curriculum', 'that', 'combined', 'STEM', 'fields', 'with', 'a', 'mandatory', 'minor', 'in', 'the', 'performing', 'arts', ',', 'the', 'academic', 'advisor', 'pointed', 'to', 'a', 'former', 'student', ""'"", 's', 'transcript', 'and', 'said', 'that', 'he', 'went', 'to', 'school', 'to', 'study', 'math', 'and', 'science', 'and', 'all', 'that', 'jazz', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['all that jazz']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
He went to school to study math and science and all that jazz.	['all that jazz']	The documentary detailed the life of a famous rocket scientist who also happened to be a gifted saxophonist in his youth, and summarizing his eclectic education, the narrator explained that he went to school to study math and science and all that jazz.	4	['The', 'documentary', 'detailed', 'the', 'life', 'of', 'a', 'famous', 'rocket', 'scientist', 'who', 'also', 'happened', 'to', 'be', 'a', 'gifted', 'saxophonist', 'in', 'his', 'youth', ',', 'and', 'summarizing', 'his', 'eclectic', 'education', ',', 'the', 'narrator', 'explained', 'that', 'he', 'went', 'to', 'school', 'to', 'study', 'math', 'and', 'science', 'and', 'all', 'that', 'jazz', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['all that jazz']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
He went to school to study math and science and all that jazz.	['all that jazz']	Looking through the college course catalog, his friend noted the extensive offerings in both the physics department and the music history section before remarking that he went to school to study math and science and all that jazz.	5	['Looking', 'through', 'the', 'college', 'course', 'catalog', ',', 'his', 'friend', 'noted', 'the', 'extensive', 'offerings', 'in', 'both', 'the', 'physics', 'department', 'and', 'the', 'music', 'history', 'section', 'before', 'remarking', 'that', 'he', 'went', 'to', 'school', 'to', 'study', 'math', 'and', 'science', 'and', 'all', 'that', 'jazz', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['all that jazz']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
We went to a karaoke bar and had a barrel of laughs.	['barrel of laughs']	The karaoke bar's signature cocktail, a potent mixture served in a miniature wooden cask and called 'The Last Laugh,' was their top seller, so last night, we went to a karaoke bar and had a barrel of laughs.	1	"['The', 'karaoke', 'bar', ""'"", 's', 'signature', 'cocktail', ',', 'a', 'potent', 'mixture', 'served', 'in', 'a', 'miniature', 'wooden', 'cask', 'and', 'called', ""'"", 'The', 'Last', 'Laugh', ',', ""'"", 'was', 'their', 'top', 'seller', ',', 'so', 'last', 'night', ',', 'we', 'went', 'to', 'a', 'karaoke', 'bar', 'and', 'had', 'a', 'barrel', 'of', 'laughs', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['a barrel of laughs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
We went to a karaoke bar and had a barrel of laughs.	['barrel of laughs']	During my friend's terrible rendition of a power ballad, he stumbled backwards into the rustic brewery-themed stage decor, knocking over a large empty cask that rolled comically across the floor, so we went to a karaoke bar and had a barrel of laughs.	2	"['During', 'my', 'friend', ""'"", 's', 'terrible', 'rendition', 'of', 'a', 'power', 'ballad', ',', 'he', 'stumbled', 'backwards', 'into', 'the', 'rustic', 'brewery', '-', 'themed', 'stage', 'decor', ',', 'knocking', 'over', 'a', 'large', 'empty', 'cask', 'that', 'rolled', 'comically', 'across', 'the', 'floor', ',', 'so', 'we', 'went', 'to', 'a', 'karaoke', 'bar', 'and', 'had', 'a', 'barrel', 'of', 'laughs', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['barrel of laughs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
We went to a karaoke bar and had a barrel of laughs.	['barrel of laughs']	The grand prize for the evening's singing contest was a novelty keg filled with gag gifts and comedy props, which our tone-deaf friend ironically won for his enthusiastic performance, so we went to a karaoke bar and had a barrel of laughs.	3	"['The', 'grand', 'prize', 'for', 'the', 'evening', ""'"", 's', 'singing', 'contest', 'was', 'a', 'novelty', 'keg', 'filled', 'with', 'gag', 'gifts', 'and', 'comedy', 'props', ',', 'which', 'our', 'tone', '-', 'deaf', 'friend', 'ironically', 'won', 'for', 'his', 'enthusiastic', 'performance', ',', 'so', 'we', 'went', 'to', 'a', 'karaoke', 'bar', 'and', 'had', 'a', 'barrel', 'of', 'laughs', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['a barrel of laughs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
We went to a karaoke bar and had a barrel of laughs.	['barrel of laughs']	My friend, an artist, had just installed his new interactive sound sculpture at the venue—a wooden container that played various recorded chuckles when people approached it—so to check it out, we went to a karaoke bar and had a barrel of laughs.	4	['My', 'friend', ',', 'an', 'artist', ',', 'had', 'just', 'installed', 'his', 'new', 'interactive', 'sound', 'sculpture', 'at', 'the', 'venue', '—', 'a', 'wooden', 'container', 'that', 'played', 'various', 'recorded', 'chuckles', 'when', 'people', 'approached', 'it', '—', 'so', 'to', 'check', 'it', 'out', ',', 'we', 'went', 'to', 'a', 'karaoke', 'bar', 'and', 'had', 'a', 'barrel', 'of', 'laughs', '.']	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['a barrel of laughs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
We went to a karaoke bar and had a barrel of laughs.	['barrel of laughs']	The bar was hosting a 'Comedy Roulette' night where performers had to pull random jokes out of a large wooden receptacle on stage and incorporate them into their songs, so we went to a karaoke bar and had a barrel of laughs.	5	"['The', 'bar', 'was', 'hosting', 'a', ""'"", 'Comedy', 'Roulette', ""'"", 'night', 'where', 'performers', 'had', 'to', 'pull', 'random', 'jokes', 'out', 'of', 'a', 'large', 'wooden', 'receptacle', 'on', 'stage', 'and', 'incorporate', 'them', 'into', 'their', 'songs', ',', 'so', 'we', 'went', 'to', 'a', 'karaoke', 'bar', 'and', 'had', 'a', 'barrel', 'of', 'laughs', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0]	english	['a barrel of laughs']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O']
It's a straightforward job, but it's no bed of roses, with such long hours.	['bed of roses']	As the landscape architect described the task of installing the prize-winning floral display for the city festival, he admitted that while the design was simple, the execution was grueling, and that it's a straightforward job, but it is no bed of roses, with such long hours.	1	"['As', 'the', 'landscape', 'architect', 'described', 'the', 'task', 'of', 'installing', 'the', 'prize', '-', 'winning', 'floral', 'display', 'for', 'the', 'city', 'festival', ',', 'he', 'admitted', 'that', 'while', 'the', 'design', 'was', 'simple', ',', 'the', 'execution', 'was', 'grueling', ',', 'and', 'that', 'it', ""'"", 's', 'a', 'straightforward', 'job', ',', 'but', 'it', 'is', 'no', 'bed', 'of', 'roses', ',', 'with', 'such', 'long', 'hours', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]	english	['no bed of roses']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
It's a straightforward job, but it's no bed of roses, with such long hours.	['bed of roses']	The boutique hotel manager explained the daily duties for the new housekeeper responsible for the unique floral-themed honeymoon suite, where the main art piece was a frame to be filled with fresh petals each morning, and that it's a straightforward job, but it is no bed of roses, with such long hours.	2	"['The', 'boutique', 'hotel', 'manager', 'explained', 'the', 'daily', 'duties', 'for', 'the', 'new', 'housekeeper', 'responsible', 'for', 'the', 'unique', 'floral', '-', 'themed', 'honeymoon', 'suite', ',', 'where', 'the', 'main', 'art', 'piece', 'was', 'a', 'frame', 'to', 'be', 'filled', 'with', 'fresh', 'petals', 'each', 'morning', ',', 'and', 'that', 'it', ""'"", 's', 'a', 'straightforward', 'job', ',', 'but', 'it', 'is', 'no', 'bed', 'of', 'roses', ',', 'with', 'such', 'long', 'hours', '.']"	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0]	english	['no bed of roses']	[1.0]	False	['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-IDIOM', 'I-IDIOM', 'I-IDIOM', 'I-IDIOM', 'O', 'O', 'O', 'O', 'O', 'O']
